"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_url","Answer.answer0","Answer.answer1","Answer.answer2","Answer.question0","Answer.question1","Answer.question2","Approve","Reject"
"3UXQ63NLA9LPO4VES1UIZJ5RV9PBL1","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","32KTQ2V7RDETTDWWKWM3WALEKR29M6","A1ALNV9FU7M77Y","Submitted","Sun Sep 27 06:07:55 PDT 2020","Sun Sep 27 06:10:51 PDT 2020","Sun Oct 04 06:10:51 PDT 2020","","","","176","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/2271_25.jpg","watering can","the light-wit detective","policeman's ball","what does the girl hit the man with","what is the name of the detective","where was everyone last night"
"39XCQ6V3KX35G3BY4NX37EN2VIE65N","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","3A7Y0R2P2ONTT189KFFPWLFFN1LJXK","A3LIX6AM5QM235","Submitted","Sun Sep 27 10:25:38 PDT 2020","Sun Sep 27 10:27:42 PDT 2020","Sun Oct 04 10:27:42 PDT 2020","","","","124","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/3800_10.jpg","Yes.","Yes.","Yes.","Are the characters an animals?","Is the comic strip colored?","Are there any dialogue?"
"3D7VY91L64W9UMDZSDVXZWKGVEFBM3","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","32Z9ZLUT1LJA8MZRVOP81V87Y5COHF","A310OLQJR5AN26","Submitted","Sun Sep 27 10:24:31 PDT 2020","Sun Sep 27 10:26:05 PDT 2020","Sun Oct 04 10:26:05 PDT 2020","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/857_13.jpg","In the west","","","Where is this taking place?","",""
"3CMV9YRYP20V6NTQGT7ZX7O43EYLJW","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","3SEPORI8WNY7X35KRRQX07S75ERAZU","A1T1K14SD99OQ","Submitted","Sun Sep 27 10:36:18 PDT 2020","Sun Sep 27 10:41:42 PDT 2020","Sun Oct 04 10:41:42 PDT 2020","","","","324","100% (2/2)","0% (0/0)","0% (0/0)","100_Comic/2007_21.jpg","at night","Walter Gregory","","At what time was the event happening?","who was the leader?",""
"38LRF35D5KVN4ZEVMM7D8N3YK853UW","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","3H7Z272LX76UFIUI19HLIN64PQULPB","A29XS7BVEGIBNE","Submitted","Sun Sep 27 06:08:53 PDT 2020","Sun Sep 27 06:10:37 PDT 2020","Sun Oct 04 06:10:37 PDT 2020","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/995_42.jpg","Because there was a time bomb concealer in the car","Yes they did","","Why did the bomb killed them?","Did they catch the villian?",""
"31GECDVA9IL1Z7BC9678ZK12RDP663","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","338JKRMM26YL6I5QL5KQ00O2AQTAHS","A1207WH6JXJWGD","Submitted","Sun Sep 27 20:35:08 PDT 2020","Sun Sep 27 20:56:54 PDT 2020","Sun Oct 04 20:56:54 PDT 2020","","","","1306","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/1693_10.jpg","ZY and ZL are  main person of the story","This story happend on sea shore","ZR alone on the beach","Who are the main person in the story?","Where did happend this story?","Who came alone on the beach?"
"35O6H0UNLRFH4YQ5O6RSGIS7HOYJ56","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","3JZQSN0I3Q922DRNCFO0T1NSR2FFGO","A39IEKRAOTJTD7","Submitted","Sun Sep 27 05:58:17 PDT 2020","Sun Sep 27 06:04:37 PDT 2020","Sun Oct 04 06:04:37 PDT 2020","","","","380","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/3634_5.jpg","Killing a crocodile","To Mubo's village","Another Challenge","What is Sheena doing with her knife?","Where are the three people going?","What does Sheena say when Crocodile is swimming towards her?"
"3B623HUYJ3PTQJSX9Y79K3TLFXC8SD","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","3Z3ZLGNNSITYZQ58VGSAM62XU0A3QR","A38DDELHRMD8BP","Submitted","Sun Sep 27 06:52:14 PDT 2020","Sun Sep 27 07:00:47 PDT 2020","Sun Oct 04 07:00:47 PDT 2020","","","","513","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/3641_41.jpg","","In which country does the scene take place?","","What was the bad guy plan?","What is the true 2X's name?",""
"3NCN4N1H1FGFC4YZ4EAXCB9G04PBN3","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","3NAPMVF0ZWEZ8Q4AVH5Z35GAJWR72V","A2EDTC1LJM5TYS","Submitted","Sun Sep 27 07:41:20 PDT 2020","Sun Sep 27 07:45:20 PDT 2020","Sun Oct 04 07:45:20 PDT 2020","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/297_24.jpg","Because he was a murder.","Yes, he killed pepole.","In fiery underworld Domain.","Why hide him?","Did the police want to catch the murder?","Where did he hide the murder?"
"35JDMRECC3879FTXR1ZSNZ642PGGE0","32NM6IFD3K9V7QJX98OVL60JFZRUCM","Ask questions about comic pages.","Ask questions about a comic page.","question, answer, text, comic","$0.01","Sun Sep 27 04:54:11 PDT 2020","1","BatchId:4199519;OriginalHitTemplateId:928390828;","10800","604800","Sun Oct 04 04:54:11 PDT 2020","","","308Q0PEVB8C7XU65ZHOB4HEX3JHI90","A2S4M6AGMK31PC","Submitted","Sun Sep 27 08:09:08 PDT 2020","Sun Sep 27 08:12:26 PDT 2020","Sun Oct 04 08:12:26 PDT 2020","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","100_Comic/719_7.jpg","In his leg.","","","Wich part of the CATMAN Dr Macabre wants to shoot?","",""
