"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_url","Answer.answer0","Answer.answer1","Answer.answer2","Answer.question0","Answer.question1","Answer.question2","Approve","Reject"
"3G3AJKPCXKRP34H4W19LLD1HU4R4YB","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3DHE4R9OCWAI1JFBOK9T9IT3KHQG2P","ADMYEPI3S1FX0","Submitted","Fri Oct 02 05:29:40 PDT 2020","Fri Oct 02 05:30:36 PDT 2020","Fri Oct 09 05:30:36 PDT 2020","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/43.100_day_20fight_20against_20covid_19.jpg","Jan 23, 2020","271","52","When were the first 2 cases of Coronavirus reported in VN?","How many Covid patients are in VN?","How many active cases are in VN?"
"3G9UA71JVUTWR24OCZ6PE2638287J4","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3X0H8UUIT1N734M9X4SHM3SVCY4SWQ","A2TEWO3WJ5YKGG","Submitted","Fri Oct 02 02:41:50 PDT 2020","Fri Oct 02 05:18:41 PDT 2020","Fri Oct 09 05:18:41 PDT 2020","","","","9411","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/54.mining_infographic_enhanced_measures_covid_19_workplace_safety_north_0.png","2 M","","","How  much spacing is needed for social distancing?","",""
"371Q3BEXDG88AFTKIO7MXNQPEEXZS3","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3WYP994K17Q65BJC5S726VHJ5G1Y61","A23BGNP50WTKI2","Submitted","Fri Oct 02 02:17:38 PDT 2020","Fri Oct 02 02:19:52 PDT 2020","Fri Oct 09 02:19:52 PDT 2020","","","","134","100% (30/30)","0% (0/0)","0% (0/0)","119_Covid/4.covid_19_20response_20_20ahan_20report.jpg","10700 gloves","Total $38.000","79 health facilities","How much medical gloves were spent?","How much money were spent for the support?","How much health facilities were supported?"
"3UEDKCTP9UPR2MA6UK61FH6GNR87K3","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","339ANSOTR51REQPW3EF0UQSDGSOKIN","A3MGTGM9LXXKY9","Submitted","Fri Oct 02 02:19:31 PDT 2020","Fri Oct 02 02:24:26 PDT 2020","Fri Oct 09 02:24:26 PDT 2020","","","","295","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/108.infographic_on_how_to_avoid_bringing_the_coronavirus_at_home.jpg","You will, if you touched virus on a trolley","20 seconds or more","you should not touch it","Will I contact Coronavirus from touching a trolley?","How many minutes to clean your hands?","Can touch my mask while wearing it?"
"3MVY4USGB5MMFP4AIKJ0XSNZI1VSIZ","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3LPW2N6LKT1T5YZTQ808B4X6D07U5H","A2W45PHSNVS5LN","Submitted","Fri Oct 02 08:22:55 PDT 2020","Fri Oct 02 08:27:27 PDT 2020","Fri Oct 09 08:27:27 PDT 2020","","","","272","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/1.clothing_masks_infographic__web__part_2.png","The most common symptoms of COVID-19 are fever, dr","People can catch COVID-19 from others who have the","Before touching the mask, clean hands with an alco","What are the symptoms of COVID-19?","How does COVID-19 spread?","How to properly wear a medical mask?"
"3M93N4X8HJMIA0OG02409T2ZVGKSJB","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3C5W7UE9CFPJU9EUNCSHCD7WTAQXM8","ADMYEPI3S1FX0","Submitted","Fri Oct 02 02:33:15 PDT 2020","Fri Oct 02 02:35:27 PDT 2020","Fri Oct 09 02:35:27 PDT 2020","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/45.impact_20may.png","At least 64","At least 30","At least 14","How many countries postponed elections?","How many countries held elections?","How many countries held national elections or referendums?"
"3ZXNP4Z39QK2MSSOFKI2UHJVCRD7L6","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3JZQSN0I3Q922DRNCFO0T1NSTJJFGS","A329CKW65AYB5K","Submitted","Fri Oct 02 02:36:38 PDT 2020","Fri Oct 02 02:41:44 PDT 2020","Fri Oct 09 02:41:44 PDT 2020","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/94.infographic_cdc_protects_508.jpg","Community members","Community members","","Who provides information on home care?","Who encourages social distancing?",""
"3T6EIBTM9KN39BZIPW5WVU5AJNKAAI","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:51 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:51 PDT 2020","","","3EICBYG644V5Q3XETJJ2I8U5OZ9JCS","A4MMKD1EKELBO","Submitted","Fri Oct 02 02:40:28 PDT 2020","Fri Oct 02 02:48:53 PDT 2020","Fri Oct 09 02:48:53 PDT 2020","","","","505","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/83.21855.jpeg","It increased more in Europe","36%","27%","Did mask users percent increase more in Germany or in China?","How much did mask usage increase in Germany?","How mupch did mask usage increase in the USA?"
"3QX22DUVONGO30B5XUMX08ENYE9VMN","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","3R9WASFE2ZF2TUMS27CPE83Y4CPFZZ","AUE4ASO5MB0L6","Submitted","Fri Oct 02 07:55:20 PDT 2020","Fri Oct 02 07:56:19 PDT 2020","Fri Oct 09 07:56:19 PDT 2020","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/67.21855.jpeg","no","no","yes","yes","yes","no"
"3YOAVL4CAZGP8UR9SNB4ZKAJ0YV4Z2","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","3AMW0RGHOD1K3IX3DMX0VFATW3APNZ","ABUHMEYR6GS8R","Submitted","Fri Oct 02 05:56:37 PDT 2020","Fri Oct 02 06:02:52 PDT 2020","Fri Oct 09 06:02:52 PDT 2020","","","","375","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/55.who_workplace_health_l10_slide_2_1200px.png","CORONAVIRUS IS VERY DANGER VIRUS","ALL COUNTRIES","YES","WHAT IS CORONAVIRUS ?","HOW MANY COUNTRIES OF CORONAVIRUS PROBLEMS","CORONAVIRUS VACHINS EXPORTED MY COUNTRY"
"33W1NHWFYGK9PF6Z7OCC7SMBGXBZTS","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","3IJXV6UZ1XID1U2RTYOXV2ERBKIRIN","A3K82VQX10R4E4","Submitted","Fri Oct 02 02:19:53 PDT 2020","Fri Oct 02 02:22:13 PDT 2020","Fri Oct 09 02:22:13 PDT 2020","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/63.break_chain_infographic.jpg","To break the chain prevent and be calm.","Only if they have been disinfected.","First and foremost wash your hands.","Should I panic or stay calm?","Can I touch surfaces?","How do I break the chain?"
"3TD33TP5DK18SL4AVA5SQ5PG155ABD","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","384PI804XS0EVELO4XZWF8JRBSN0SS","A261EKFB0XIK7M","Submitted","Fri Oct 02 02:30:14 PDT 2020","Fri Oct 02 02:31:42 PDT 2020","Fri Oct 09 02:31:42 PDT 2020","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/46.07_covid_19_normal_life_infographics_blog.png","People have been more conscious about their health","","","What are some good things that came out of this Covid-19 pandemic?","",""
"3XDSWAMB21RJP63XY6Y9RPA3N8RCQT","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","3I2PTA7R3TT4VODFGMK93SJZ74LKQA","ADMYEPI3S1FX0","Submitted","Fri Oct 02 05:31:36 PDT 2020","Fri Oct 02 05:32:32 PDT 2020","Fri Oct 09 05:32:32 PDT 2020","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/84.covid_infographic_scaled.jpeg","Cough, fever, shortness of breath","20 seconds","Those ages +60","What are the main symptoms?","How long should you wash your hands for?","What age group are most at risk?"
"3VZYA8PITNXA2SPJ2YHMYDDBIN750G","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","3QILPRALQ5UZXQYMR5VP9TF37RRN8Q","A261EKFB0XIK7M","Submitted","Fri Oct 02 02:33:38 PDT 2020","Fri Oct 02 02:34:43 PDT 2020","Fri Oct 09 02:34:43 PDT 2020","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","119_Covid/21.testing_full_20size_pcr_antibody.png","PCR testing and Antibody testing","","","What are the two tests needed after getting infected with the SARS-CoV-2 virus?","",""
"302U8RURJY0ULIW59V1XDN3N34JVNN","3BEAH6X9Z79DGA1G3RDQ4JMC4BM8SF","Ask questions about Coronavirus infographics","Ask questions about a COVID infographic image.","question, answer, text, infographics, COVID, SARS-CoV-2","$0.06","Fri Oct 02 02:09:52 PDT 2020","1","BatchId:4205275;OriginalHitTemplateId:928390828;","10800","604800","Fri Oct 09 02:09:52 PDT 2020","","","3IO1LGZLK9WRQ5SUSO987ITHC13862","A3TKUXUTDX6FBF","Submitted","Fri Oct 02 02:34:57 PDT 2020","Fri Oct 02 02:36:54 PDT 2020","Fri Oct 09 02:36:54 PDT 2020","","","","117","100% (12/12)","0% (0/0)","0% (0/0)","119_Covid/78.covid_disabililties_infographics_2.jpg","100.4°C","Doctor","","What is the minimum temperature for high fever?","To whom I  supposed to call if I feel sick?",""
